product_id,category_L1,category_L2,category_L3,price,price_tier
P034706,전자제품,PC,모니터,32000,medium
P034707,전자제품,모바일,웨어러블,5000,low
P034708,의류,하의,슬랙스,62000,medium
P034709,전자제품,PC,모니터,34000,medium
P034710,전자제품,모바일,스마트폰,160000,high
P034711,의류,하의,청바지,89000,high
P034712,의류,상의,셔츠,44000,medium
P034713,전자제품,PC,노트북,227000,high
P034714,전자제품,PC,모니터,36000,medium
P034715,의류,상의,니트,13000,low
P034716,의류,상의,니트,109000,high
P034717,의류,하의,청바지,51000,medium
P034718,전자제품,PC,노트북,23000,low
P034719,전자제품,모바일,스마트폰,40000,medium
P034720,전자제품,모바일,태블릿,90000,high
P034721,의류,상의,티셔츠,35000,medium
P034722,의류,하의,청바지,26000,low
P034723,전자제품,모바일,웨어러블,48000,medium
P034724,의류,하의,슬랙스,23000,low
P034725,전자제품,모바일,태블릿,32000,medium
P034726,전자제품,모바일,스마트폰,20000,low
P034727,의류,하의,스커트,15000,low
P034728,전자제품,PC,모니터,39000,medium
P034729,의류,하의,청바지,26000,low
P034730,전자제품,PC,노트북,27000,low
P034731,전자제품,PC,노트북,21000,low
P034732,전자제품,PC,키보드,18000,low
P034733,의류,상의,티셔츠,17000,low
P034734,전자제품,모바일,태블릿,71000,medium
P034735,전자제품,모바일,태블릿,73000,medium
P034736,의류,하의,스커트,53000,medium
P034737,전자제품,PC,노트북,129000,high
P034738,의류,상의,티셔츠,21000,low
P034739,전자제품,모바일,웨어러블,23000,low
P034740,의류,하의,스커트,12000,low
P034741,의류,하의,스커트,45000,medium
P034742,의류,상의,셔츠,74000,medium
P034743,전자제품,PC,모니터,12000,low
P034744,의류,하의,스커트,95000,high
P034745,전자제품,PC,노트북,38000,medium
P034746,전자제품,모바일,스마트폰,6000,low
P034747,의류,상의,티셔츠,27000,low
P034748,의류,상의,니트,48000,medium
P034749,전자제품,PC,모니터,14000,low
P034750,의류,상의,니트,31000,medium
P034751,전자제품,모바일,웨어러블,30000,medium
P034752,전자제품,모바일,웨어러블,32000,medium
P034753,전자제품,모바일,웨어러블,6000,low
P034754,의류,상의,니트,7000,low
P034755,의류,상의,셔츠,116000,high
P034756,의류,상의,셔츠,80000,high
P034757,전자제품,PC,모니터,92000,high
P034758,의류,상의,니트,44000,medium
P034759,의류,하의,슬랙스,68000,medium
P034760,의류,하의,청바지,9000,low
P034761,의류,하의,스커트,68000,medium
P034762,전자제품,PC,모니터,205000,high
P034763,의류,하의,슬랙스,31000,medium
P034764,의류,하의,스커트,54000,medium
P034765,의류,상의,니트,18000,low
P034766,전자제품,모바일,웨어러블,20000,low
P034767,전자제품,모바일,태블릿,111000,high
P034768,전자제품,PC,키보드,90000,high
P034769,전자제품,PC,노트북,113000,high
P034770,의류,상의,셔츠,42000,medium
P034771,전자제품,PC,키보드,59000,medium
P034772,전자제품,PC,키보드,48000,medium
P034773,전자제품,PC,키보드,58000,medium
P034774,전자제품,모바일,웨어러블,15000,low
P034775,의류,하의,슬랙스,52000,medium
P034776,의류,하의,스커트,255000,high
P034777,의류,상의,니트,24000,low
P034778,의류,하의,청바지,35000,medium
P034779,전자제품,PC,모니터,51000,medium
P034780,의류,상의,티셔츠,18000,low
P034781,의류,하의,슬랙스,203000,high
P034782,전자제품,PC,노트북,20000,low
P034783,전자제품,PC,키보드,84000,high
P034784,전자제품,PC,키보드,31000,medium
P034785,전자제품,모바일,웨어러블,5000,low
P034786,의류,하의,스커트,32000,medium
P034787,전자제품,모바일,웨어러블,145000,high
P034788,전자제품,모바일,웨어러블,104000,high
P034789,의류,상의,셔츠,14000,low
P034790,전자제품,모바일,태블릿,7000,low
P034791,전자제품,모바일,스마트폰,24000,low
P034792,의류,상의,니트,56000,medium
P034793,의류,상의,셔츠,50000,medium
P034794,의류,하의,슬랙스,15000,low
P034795,전자제품,PC,키보드,19000,low
P034796,전자제품,모바일,웨어러블,173000,high
P034797,의류,상의,티셔츠,34000,medium
P034798,전자제품,PC,노트북,17000,low
P034799,의류,상의,셔츠,32000,medium
P034800,전자제품,모바일,태블릿,64000,medium
P034801,의류,상의,니트,14000,low
P034802,전자제품,PC,노트북,63000,medium
P034803,의류,상의,니트,34000,medium
P034804,의류,하의,슬랙스,75000,medium
P034805,전자제품,모바일,태블릿,94000,high
P034806,전자제품,PC,노트북,40000,medium
P034807,전자제품,모바일,스마트폰,58000,medium
P034808,전자제품,모바일,스마트폰,38000,medium
P034809,의류,상의,티셔츠,39000,medium
P034810,전자제품,PC,노트북,16000,low
P034811,전자제품,모바일,스마트폰,21000,low
P034812,의류,상의,셔츠,12000,low
P034813,전자제품,PC,노트북,5000,low
P034814,전자제품,PC,노트북,11000,low
P034815,의류,하의,스커트,9000,low
P034816,의류,하의,스커트,172000,high
P034817,의류,상의,셔츠,50000,medium
P034818,전자제품,모바일,태블릿,9000,low
P034819,의류,상의,니트,9000,low
P034820,전자제품,모바일,스마트폰,68000,medium
P034821,의류,상의,셔츠,32000,medium
P034822,전자제품,모바일,태블릿,27000,low
P034823,의류,하의,스커트,10000,low
P034824,전자제품,모바일,웨어러블,93000,high
P034825,의류,상의,티셔츠,32000,medium
P034826,전자제품,모바일,웨어러블,8000,low
P034827,전자제품,PC,키보드,65000,medium
P034828,전자제품,PC,노트북,18000,low
P034829,의류,상의,니트,55000,medium
P034830,전자제품,모바일,태블릿,31000,medium
P034831,의류,하의,슬랙스,47000,medium
P034832,의류,상의,셔츠,82000,high
P034833,전자제품,PC,키보드,78000,medium
P034834,전자제품,PC,모니터,6000,low
P034835,전자제품,모바일,웨어러블,24000,low
P034836,의류,하의,슬랙스,24000,low
P034837,전자제품,모바일,웨어러블,15000,low
P034838,전자제품,모바일,스마트폰,27000,low
P034839,의류,상의,티셔츠,71000,medium
P034840,전자제품,모바일,웨어러블,23000,low
P034841,전자제품,PC,모니터,67000,medium
P034842,의류,상의,티셔츠,40000,medium
P034843,의류,하의,청바지,173000,high
P034844,전자제품,모바일,태블릿,8000,low
P034845,전자제품,모바일,태블릿,72000,medium
P034846,전자제품,PC,노트북,14000,low
P034847,의류,상의,티셔츠,42000,medium
P034848,전자제품,PC,키보드,26000,low
P034849,의류,하의,청바지,258000,high
P034850,전자제품,PC,키보드,6000,low
P034851,전자제품,PC,키보드,44000,medium
P034852,전자제품,모바일,태블릿,50000,medium
P034853,전자제품,모바일,웨어러블,53000,medium
P034854,의류,상의,티셔츠,329000,high
P034855,전자제품,모바일,태블릿,121000,high
P034856,의류,상의,니트,33000,medium
P034857,전자제품,PC,모니터,34000,medium
P034858,전자제품,모바일,태블릿,63000,medium
P034859,전자제품,모바일,스마트폰,7000,low
P034860,의류,하의,스커트,8000,low
P034861,전자제품,모바일,웨어러블,83000,high
P034862,의류,상의,티셔츠,90000,high
P034863,의류,하의,청바지,9000,low
P034864,전자제품,모바일,태블릿,15000,low
P034865,전자제품,PC,키보드,18000,low
P034866,전자제품,PC,모니터,47000,medium
P034867,의류,상의,니트,27000,low
P034868,전자제품,모바일,웨어러블,49000,medium
P034869,전자제품,PC,모니터,39000,medium
P034870,의류,하의,청바지,18000,low
P034871,전자제품,PC,키보드,15000,low
P034872,의류,하의,슬랙스,88000,high
P034873,의류,상의,니트,31000,medium
P034874,의류,하의,청바지,54000,medium
P034875,의류,상의,티셔츠,14000,low
P034876,전자제품,PC,노트북,63000,medium
P034877,전자제품,PC,키보드,114000,high
P034878,의류,상의,셔츠,12000,low
P034879,전자제품,PC,노트북,217000,high
P034880,전자제품,모바일,태블릿,16000,low
P034881,전자제품,모바일,웨어러블,148000,high
P034882,전자제품,PC,모니터,22000,low
P034883,전자제품,모바일,태블릿,21000,low
P034884,의류,하의,슬랙스,52000,medium
P034885,의류,상의,셔츠,171000,high
P034886,의류,상의,티셔츠,34000,medium
P034887,전자제품,PC,노트북,29000,low
P034888,의류,하의,청바지,70000,medium
P034889,전자제품,모바일,스마트폰,64000,medium
P034890,전자제품,PC,모니터,33000,medium
P034891,의류,하의,스커트,24000,low
P034892,의류,상의,니트,111000,high
P034893,전자제품,모바일,스마트폰,55000,medium
P034894,의류,상의,니트,60000,medium
P034895,의류,상의,니트,172000,high
P034896,의류,상의,티셔츠,29000,low
P034897,전자제품,모바일,태블릿,19000,low
P034898,전자제품,PC,모니터,32000,medium
P034899,전자제품,모바일,스마트폰,79000,medium
P034900,전자제품,PC,노트북,79000,medium
P034901,전자제품,모바일,스마트폰,37000,medium
P034902,전자제품,모바일,웨어러블,7000,low
P034903,의류,상의,셔츠,36000,medium
P034904,전자제품,모바일,스마트폰,14000,low
P034905,의류,상의,셔츠,33000,medium
P034906,전자제품,모바일,스마트폰,12000,low
P034907,의류,상의,셔츠,104000,high
P034908,전자제품,PC,노트북,17000,low
P034909,의류,상의,셔츠,15000,low
P034910,전자제품,PC,모니터,22000,low
P034911,전자제품,PC,모니터,65000,medium
P034912,전자제품,PC,모니터,45000,medium
P034913,의류,하의,스커트,49000,medium
P034914,전자제품,PC,모니터,91000,high
P034915,의류,하의,스커트,10000,low
P034916,의류,상의,티셔츠,31000,medium
P034917,전자제품,모바일,웨어러블,7000,low
P034918,의류,상의,티셔츠,48000,medium
P034919,의류,하의,청바지,22000,low
P034920,전자제품,모바일,웨어러블,7000,low
P034921,전자제품,모바일,스마트폰,5000,low
P034922,의류,하의,슬랙스,15000,low
P034923,전자제품,PC,키보드,14000,low
P034924,의류,하의,스커트,87000,high
P034925,전자제품,모바일,태블릿,25000,low
P034926,전자제품,모바일,태블릿,10000,low
P034927,의류,상의,티셔츠,34000,medium
P034928,의류,하의,청바지,8000,low
P034929,전자제품,PC,모니터,28000,low
P034930,의류,하의,청바지,132000,high
P034931,전자제품,PC,모니터,5000,low
P034932,의류,상의,셔츠,93000,high
P034933,전자제품,모바일,스마트폰,41000,medium
P034934,의류,상의,셔츠,18000,low
P034935,전자제품,모바일,태블릿,28000,low
P034936,의류,상의,셔츠,104000,high
P034937,의류,하의,스커트,64000,medium
P034938,의류,상의,셔츠,56000,medium
P034939,전자제품,모바일,웨어러블,48000,medium
P034940,의류,하의,스커트,12000,low
P034941,전자제품,모바일,웨어러블,103000,high
P034942,전자제품,PC,모니터,106000,high
P034943,의류,하의,청바지,55000,medium
P034944,의류,상의,니트,83000,high
P034945,의류,하의,스커트,45000,medium
P034946,전자제품,PC,모니터,108000,high
P034947,의류,하의,청바지,43000,medium
P034948,의류,하의,스커트,5000,low
P034949,의류,하의,슬랙스,23000,low
P034950,의류,하의,스커트,46000,medium
P034951,전자제품,PC,노트북,21000,low
P034952,의류,하의,청바지,27000,low
P034953,의류,상의,셔츠,87000,high
P034954,의류,하의,청바지,35000,medium
P034955,전자제품,모바일,웨어러블,65000,medium
P034956,전자제품,PC,키보드,120000,high
P034957,의류,하의,슬랙스,277000,high
P034958,의류,하의,청바지,59000,medium
P034959,의류,하의,스커트,33000,medium
P034960,의류,하의,청바지,37000,medium
P034961,전자제품,모바일,태블릿,165000,high
P034962,전자제품,모바일,태블릿,45000,medium
P034963,의류,하의,슬랙스,191000,high
P034964,의류,상의,티셔츠,175000,high
P034965,전자제품,PC,키보드,8000,low
P034966,전자제품,PC,모니터,37000,medium
P034967,의류,상의,니트,8000,low
P034968,전자제품,PC,키보드,12000,low
P034969,전자제품,모바일,스마트폰,91000,high
P034970,전자제품,모바일,스마트폰,64000,medium
P034971,의류,하의,슬랙스,490000,high
P034972,의류,상의,티셔츠,117000,high
P034973,의류,하의,슬랙스,56000,medium
P034974,의류,상의,니트,117000,high
P034975,의류,하의,슬랙스,41000,medium
P034976,의류,상의,니트,15000,low
P034977,전자제품,PC,키보드,39000,medium
P034978,의류,상의,셔츠,12000,low
P034979,의류,하의,슬랙스,8000,low
P034980,전자제품,모바일,태블릿,35000,medium
P034981,전자제품,모바일,스마트폰,25000,low
P034982,전자제품,PC,노트북,22000,low
P034983,전자제품,모바일,웨어러블,57000,medium
P034984,의류,상의,셔츠,5000,low
P034985,전자제품,모바일,웨어러블,49000,medium
P034986,의류,상의,티셔츠,77000,medium
P034987,의류,하의,슬랙스,21000,low
P034988,의류,하의,스커트,28000,low
P034989,의류,상의,셔츠,9000,low
P034990,전자제품,모바일,웨어러블,43000,medium
P034991,의류,하의,슬랙스,93000,high
P034992,전자제품,모바일,스마트폰,86000,high
P034993,전자제품,PC,모니터,20000,low
P034994,의류,하의,슬랙스,41000,medium
P034995,전자제품,모바일,스마트폰,59000,medium
P034996,전자제품,모바일,태블릿,58000,medium
P034997,의류,하의,청바지,69000,medium
P034998,의류,상의,니트,138000,high
P034999,전자제품,모바일,스마트폰,82000,high
P035000,의류,상의,셔츠,15000,low
P035001,전자제품,PC,노트북,27000,low
P035002,의류,상의,티셔츠,25000,low
P035003,전자제품,PC,키보드,60000,medium
P035004,의류,상의,셔츠,13000,low
P035005,전자제품,PC,모니터,116000,high
P035006,전자제품,PC,모니터,8000,low
P035007,의류,상의,셔츠,144000,high
P035008,의류,하의,청바지,32000,medium
P035009,전자제품,모바일,스마트폰,92000,high
P035010,의류,상의,셔츠,142000,high
P035011,의류,하의,청바지,35000,medium
P035012,전자제품,PC,모니터,132000,high
P035013,의류,하의,스커트,10000,low
P035014,의류,상의,니트,18000,low
P035015,의류,하의,청바지,41000,medium
P035016,의류,하의,스커트,7000,low
P035017,전자제품,모바일,태블릿,43000,medium
P035018,의류,하의,청바지,30000,medium
P035019,전자제품,모바일,태블릿,5000,low
P035020,의류,상의,셔츠,105000,high
P035021,전자제품,모바일,웨어러블,49000,medium
P035022,의류,하의,스커트,58000,medium
P035023,전자제품,PC,노트북,79000,medium
P035024,의류,하의,슬랙스,34000,medium
P035025,전자제품,모바일,웨어러블,62000,medium
P035026,전자제품,모바일,태블릿,30000,medium
P035027,전자제품,PC,노트북,18000,low
P035028,의류,상의,티셔츠,156000,high
P035029,전자제품,PC,노트북,118000,high
P035030,의류,상의,니트,14000,low
P035031,의류,상의,티셔츠,16000,low
P035032,의류,하의,스커트,16000,low
P035033,전자제품,모바일,스마트폰,15000,low
P035034,전자제품,모바일,웨어러블,57000,medium
P035035,의류,하의,슬랙스,87000,high
P035036,전자제품,PC,키보드,131000,high
P035037,의류,하의,슬랙스,25000,low
P035038,전자제품,PC,노트북,5000,low
P035039,의류,상의,니트,6000,low
P035040,전자제품,모바일,스마트폰,71000,medium
P035041,전자제품,모바일,웨어러블,58000,medium
P035042,의류,상의,니트,5000,low
P035043,의류,하의,슬랙스,87000,high
P035044,의류,상의,니트,34000,medium
P035045,전자제품,PC,키보드,31000,medium
P035046,전자제품,PC,모니터,152000,high
P035047,의류,상의,티셔츠,38000,medium
P035048,전자제품,모바일,스마트폰,11000,low
P035049,의류,하의,슬랙스,26000,low
P035050,의류,상의,니트,44000,medium
P035051,전자제품,모바일,스마트폰,107000,high
P035052,전자제품,PC,노트북,26000,low
P035053,전자제품,모바일,스마트폰,80000,high
P035054,전자제품,모바일,태블릿,96000,high
P035055,의류,하의,청바지,29000,low
P035056,의류,상의,티셔츠,42000,medium
P035057,의류,하의,스커트,7000,low
P035058,전자제품,PC,모니터,99000,high
P035059,의류,하의,스커트,81000,high
P035060,의류,하의,스커트,70000,medium
P035061,의류,하의,슬랙스,64000,medium
P035062,의류,하의,청바지,64000,medium
P035063,전자제품,모바일,웨어러블,88000,high
P035064,의류,상의,니트,125000,high
P035065,전자제품,모바일,태블릿,58000,medium
P035066,의류,상의,셔츠,14000,low
P035067,전자제품,모바일,웨어러블,23000,low
P035068,전자제품,모바일,웨어러블,85000,high
P035069,의류,하의,슬랙스,74000,medium
P035070,전자제품,모바일,웨어러블,15000,low
P035071,의류,상의,티셔츠,14000,low
P035072,전자제품,PC,노트북,122000,high
P035073,전자제품,PC,노트북,23000,low
P035074,전자제품,PC,모니터,66000,medium
P035075,전자제품,모바일,웨어러블,8000,low
P035076,의류,상의,셔츠,26000,low
P035077,전자제품,모바일,태블릿,100000,high
P035078,전자제품,모바일,태블릿,36000,medium
P035079,의류,하의,청바지,139000,high
P035080,전자제품,PC,키보드,42000,medium
P035081,전자제품,모바일,웨어러블,52000,medium
P035082,전자제품,모바일,스마트폰,21000,low
P035083,의류,하의,청바지,19000,low
P035084,의류,하의,슬랙스,66000,medium
P035085,의류,상의,셔츠,76000,medium
P035086,전자제품,모바일,태블릿,41000,medium
P035087,전자제품,모바일,스마트폰,5000,low
P035088,전자제품,모바일,태블릿,20000,low
P035089,전자제품,모바일,태블릿,13000,low
P035090,의류,하의,스커트,11000,low
P035091,전자제품,PC,노트북,53000,medium
P035092,의류,하의,슬랙스,6000,low
P035093,전자제품,모바일,태블릿,111000,high
P035094,의류,하의,스커트,60000,medium
P035095,의류,하의,슬랙스,5000,low
P035096,의류,상의,셔츠,215000,high
P035097,의류,상의,니트,25000,low
P035098,의류,상의,티셔츠,18000,low
P035099,전자제품,PC,모니터,7000,low
P035100,전자제품,모바일,태블릿,9000,low
P035101,의류,상의,셔츠,38000,medium
P035102,의류,상의,니트,49000,medium
P035103,전자제품,모바일,태블릿,31000,medium
P035104,의류,상의,니트,25000,low
P035105,전자제품,PC,모니터,26000,low
P035106,의류,하의,청바지,28000,low
P035107,의류,하의,스커트,38000,medium
P035108,전자제품,PC,모니터,10000,low
P035109,전자제품,PC,노트북,18000,low
P035110,전자제품,모바일,태블릿,22000,low
P035111,의류,상의,니트,153000,high
P035112,의류,하의,청바지,143000,high
P035113,의류,하의,청바지,10000,low
P035114,전자제품,PC,모니터,12000,low
P035115,의류,하의,청바지,107000,high
P035116,전자제품,PC,키보드,69000,medium
P035117,전자제품,PC,모니터,39000,medium
P035118,전자제품,모바일,태블릿,18000,low
P035119,전자제품,모바일,웨어러블,74000,medium
P035120,전자제품,PC,노트북,90000,high
P035121,의류,상의,니트,21000,low
P035122,의류,하의,스커트,17000,low
P035123,전자제품,모바일,태블릿,26000,low
P035124,전자제품,모바일,태블릿,29000,low
P035125,전자제품,PC,모니터,162000,high
P035126,전자제품,PC,노트북,8000,low
P035127,전자제품,PC,키보드,15000,low
P035128,의류,하의,청바지,91000,high
P035129,전자제품,모바일,태블릿,5000,low
P035130,전자제품,모바일,웨어러블,7000,low
P035131,전자제품,모바일,태블릿,57000,medium
P035132,의류,하의,스커트,34000,medium
P035133,전자제품,PC,노트북,20000,low
P035134,전자제품,모바일,태블릿,80000,high
P035135,전자제품,모바일,스마트폰,26000,low
P035136,전자제품,PC,키보드,25000,low
P035137,전자제품,모바일,웨어러블,41000,medium
P035138,의류,하의,슬랙스,61000,medium
P035139,전자제품,PC,키보드,70000,medium
P035140,의류,상의,니트,65000,medium
P035141,전자제품,모바일,태블릿,16000,low
P035142,전자제품,모바일,스마트폰,70000,medium
P035143,의류,상의,니트,40000,medium
P035144,전자제품,PC,노트북,45000,medium
P035145,전자제품,PC,키보드,45000,medium
P035146,의류,하의,스커트,5000,low
P035147,의류,상의,셔츠,68000,medium
P035148,의류,하의,슬랙스,123000,high
P035149,의류,상의,티셔츠,86000,high
P035150,의류,하의,청바지,208000,high
P035151,의류,상의,니트,14000,low
P035152,의류,하의,슬랙스,6000,low
P035153,전자제품,PC,노트북,7000,low
P035154,전자제품,모바일,태블릿,40000,medium
P035155,전자제품,PC,키보드,11000,low
P035156,전자제품,모바일,웨어러블,45000,medium
P035157,전자제품,PC,키보드,66000,medium
P035158,의류,상의,셔츠,52000,medium
P035159,전자제품,PC,노트북,24000,low
P035160,의류,하의,청바지,61000,medium
P035161,의류,상의,티셔츠,46000,medium
P035162,전자제품,모바일,스마트폰,29000,low
P035163,전자제품,PC,모니터,34000,medium
P035164,의류,상의,니트,82000,high
P035165,전자제품,PC,모니터,74000,medium
P035166,의류,하의,스커트,97000,high
P035167,의류,하의,청바지,135000,high
P035168,의류,상의,티셔츠,24000,low
P035169,의류,상의,셔츠,29000,low
P035170,전자제품,모바일,태블릿,109000,high
P035171,전자제품,PC,모니터,30000,medium
P035172,전자제품,모바일,태블릿,8000,low
P035173,전자제품,모바일,스마트폰,13000,low
P035174,의류,하의,청바지,32000,medium
P035175,의류,하의,스커트,84000,high
P035176,전자제품,PC,모니터,130000,high
P035177,전자제품,모바일,태블릿,17000,low
P035178,의류,상의,티셔츠,78000,medium
P035179,의류,상의,셔츠,27000,low
P035180,의류,상의,셔츠,128000,high
P035181,전자제품,모바일,스마트폰,8000,low
P035182,의류,하의,슬랙스,17000,low
P035183,의류,상의,셔츠,17000,low
P035184,의류,상의,티셔츠,10000,low
P035185,전자제품,PC,키보드,45000,medium
P035186,의류,상의,셔츠,9000,low
P035187,전자제품,모바일,태블릿,57000,medium
P035188,의류,하의,슬랙스,63000,medium
P035189,전자제품,PC,노트북,16000,low
P035190,전자제품,모바일,태블릿,34000,medium
P035191,의류,상의,티셔츠,78000,medium
P035192,전자제품,PC,노트북,262000,high
P035193,의류,상의,니트,174000,high
P035194,의류,하의,청바지,15000,low
P035195,의류,하의,스커트,30000,medium
P035196,전자제품,모바일,태블릿,126000,high
P035197,의류,하의,슬랙스,70000,medium
P035198,의류,하의,슬랙스,180000,high
P035199,전자제품,PC,노트북,166000,high
P035200,의류,상의,셔츠,36000,medium
P035201,의류,상의,셔츠,25000,low
P035202,전자제품,PC,노트북,17000,low
P035203,전자제품,모바일,웨어러블,22000,low
P035204,전자제품,모바일,스마트폰,32000,medium
P035205,전자제품,PC,모니터,93000,high
P035206,전자제품,PC,노트북,50000,medium
P035207,전자제품,모바일,스마트폰,88000,high
P035208,전자제품,모바일,웨어러블,80000,high
P035209,전자제품,모바일,스마트폰,11000,low
P035210,전자제품,모바일,태블릿,17000,low
P035211,의류,하의,청바지,19000,low
P035212,전자제품,PC,노트북,43000,medium
P035213,의류,상의,티셔츠,121000,high
P035214,전자제품,PC,모니터,39000,medium
P035215,의류,상의,티셔츠,20000,low
P035216,의류,하의,스커트,41000,medium
P035217,전자제품,모바일,태블릿,89000,high
P035218,전자제품,PC,모니터,26000,low
P035219,전자제품,PC,키보드,149000,high
P035220,전자제품,모바일,스마트폰,30000,medium
P035221,전자제품,PC,키보드,28000,low
P035222,전자제품,PC,노트북,14000,low
P035223,의류,하의,슬랙스,77000,medium
P035224,전자제품,모바일,스마트폰,34000,medium
P035225,전자제품,PC,모니터,60000,medium
P035226,의류,상의,니트,5000,low
P035227,전자제품,PC,모니터,85000,high
P035228,의류,상의,티셔츠,8000,low
P035229,의류,상의,니트,44000,medium
P035230,의류,하의,슬랙스,24000,low
P035231,전자제품,모바일,웨어러블,28000,low
P035232,의류,상의,니트,13000,low
P035233,의류,하의,스커트,31000,medium
P035234,전자제품,PC,키보드,19000,low
P035235,전자제품,모바일,스마트폰,7000,low
P035236,의류,상의,티셔츠,25000,low
P035237,전자제품,PC,모니터,8000,low
P035238,의류,상의,티셔츠,32000,medium
P035239,의류,하의,청바지,12000,low
P035240,의류,상의,셔츠,34000,medium
P035241,의류,상의,니트,187000,high
P035242,의류,하의,청바지,99000,high
P035243,전자제품,모바일,태블릿,23000,low
P035244,전자제품,PC,노트북,9000,low
P035245,전자제품,모바일,스마트폰,23000,low
P035246,의류,상의,니트,10000,low
P035247,전자제품,PC,키보드,22000,low
P035248,의류,상의,셔츠,25000,low
P035249,전자제품,모바일,웨어러블,36000,medium
P035250,전자제품,PC,모니터,63000,medium
P035251,의류,상의,니트,29000,low
P035252,전자제품,PC,노트북,46000,medium
P035253,의류,상의,셔츠,92000,high
P035254,전자제품,모바일,태블릿,51000,medium
P035255,의류,하의,청바지,32000,medium
P035256,전자제품,모바일,태블릿,113000,high
P035257,전자제품,모바일,스마트폰,47000,medium
P035258,전자제품,모바일,웨어러블,36000,medium
P035259,전자제품,PC,모니터,83000,high
P035260,의류,상의,니트,92000,high
P035261,의류,하의,청바지,176000,high
P035262,전자제품,PC,노트북,8000,low
P035263,전자제품,PC,모니터,19000,low
P035264,의류,하의,슬랙스,69000,medium
P035265,의류,상의,티셔츠,11000,low
P035266,전자제품,PC,키보드,31000,medium
P035267,의류,상의,니트,51000,medium
P035268,전자제품,모바일,스마트폰,112000,high
P035269,의류,하의,슬랙스,48000,medium
P035270,전자제품,PC,노트북,46000,medium
P035271,의류,하의,스커트,5000,low
P035272,전자제품,모바일,태블릿,8000,low
P035273,의류,상의,니트,7000,low
P035274,전자제품,PC,노트북,47000,medium
P035275,의류,하의,스커트,11000,low
P035276,의류,상의,셔츠,69000,medium
P035277,의류,상의,티셔츠,132000,high
P035278,전자제품,모바일,웨어러블,5000,low
P035279,전자제품,모바일,스마트폰,86000,high
P035280,전자제품,모바일,스마트폰,44000,medium
P035281,전자제품,모바일,웨어러블,20000,low
P035282,전자제품,모바일,태블릿,29000,low
P035283,전자제품,PC,모니터,24000,low
P035284,전자제품,모바일,웨어러블,181000,high
P035285,의류,하의,슬랙스,66000,medium
P035286,전자제품,PC,모니터,51000,medium
P035287,의류,상의,니트,87000,high
P035288,전자제품,PC,모니터,14000,low
P035289,의류,상의,니트,67000,medium
P035290,의류,상의,티셔츠,23000,low
P035291,의류,하의,스커트,116000,high
P035292,의류,상의,니트,5000,low
P035293,전자제품,모바일,스마트폰,56000,medium
P035294,의류,상의,티셔츠,206000,high
P035295,전자제품,PC,모니터,54000,medium
P035296,의류,하의,청바지,36000,medium
P035297,의류,하의,슬랙스,33000,medium
P035298,의류,상의,니트,56000,medium
P035299,전자제품,모바일,웨어러블,83000,high
P035300,전자제품,PC,노트북,40000,medium
P035301,전자제품,모바일,태블릿,35000,medium
P035302,의류,상의,니트,79000,medium
P035303,의류,하의,슬랙스,23000,low
P035304,의류,상의,니트,33000,medium
P035305,전자제품,모바일,태블릿,6000,low
P035306,의류,상의,티셔츠,59000,medium
P035307,의류,하의,슬랙스,15000,low
P035308,전자제품,모바일,스마트폰,11000,low
P035309,의류,상의,니트,21000,low
P035310,전자제품,모바일,웨어러블,22000,low
P035311,전자제품,PC,노트북,59000,medium
P035312,전자제품,PC,모니터,88000,high
P035313,의류,상의,니트,58000,medium
P035314,의류,상의,니트,9000,low
P035315,전자제품,모바일,스마트폰,40000,medium
P035316,의류,상의,티셔츠,43000,medium
P035317,의류,하의,청바지,6000,low
P035318,의류,상의,셔츠,47000,medium
P035319,의류,상의,니트,93000,high
P035320,전자제품,PC,노트북,79000,medium
P035321,전자제품,PC,키보드,32000,medium
P035322,의류,하의,청바지,12000,low
P035323,의류,하의,스커트,10000,low
P035324,전자제품,모바일,웨어러블,41000,medium
P035325,전자제품,모바일,스마트폰,36000,medium
P035326,의류,상의,셔츠,116000,high
P035327,전자제품,모바일,태블릿,12000,low
P035328,전자제품,모바일,스마트폰,22000,low
P035329,전자제품,모바일,태블릿,40000,medium
P035330,전자제품,PC,모니터,19000,low
P035331,전자제품,PC,모니터,13000,low
P035332,의류,상의,셔츠,25000,low
P035333,전자제품,모바일,스마트폰,150000,high
P035334,의류,하의,청바지,51000,medium
P035335,의류,하의,청바지,53000,medium
P035336,의류,하의,스커트,110000,high
P035337,의류,상의,니트,39000,medium
P035338,의류,상의,티셔츠,5000,low
P035339,의류,상의,셔츠,227000,high
P035340,의류,상의,티셔츠,29000,low
P035341,전자제품,PC,키보드,24000,low
P035342,전자제품,모바일,스마트폰,66000,medium
P035343,의류,상의,니트,33000,medium
P035344,의류,하의,스커트,5000,low
P035345,의류,하의,스커트,83000,high
P035346,전자제품,모바일,스마트폰,160000,high
P035347,전자제품,모바일,태블릿,56000,medium
P035348,전자제품,PC,노트북,166000,high
P035349,전자제품,PC,노트북,28000,low
P035350,전자제품,모바일,스마트폰,119000,high
P035351,의류,상의,티셔츠,25000,low
P035352,전자제품,PC,키보드,22000,low
P035353,의류,상의,니트,93000,high
P035354,의류,하의,슬랙스,29000,low
P035355,전자제품,PC,모니터,14000,low
P035356,전자제품,모바일,태블릿,6000,low
